名称,大类,中类,地址,经度,纬度,省份,城市,区域,教育质量,消费场所,医疗健康,旅游资源,交通运输
路人甲时尚主题酒店(上海五角场店),酒店住宿,宾馆酒店,邯郸路399号财富大酒店A区3层,121.510617,31.298012,上海市,上海市,杨浦区,0.7278266399492355,0.898713228743274,0.7916741980926504,0.934410347470824,0.9022745023839834
颐和轻居酒店(上海复旦大学店),酒店住宿,其他,国定路365号3层,121.509039,31.29718,上海市,上海市,杨浦区,0.7304178309447986,0.889931148148573,0.7505213642255039,0.9291632132908146,0.8991582121878824
杨浦科技创业中心,商务住宅,写字楼,国定路335号上海高科技企业杨浦孵化基地7001、7007,121.508518,31.297191,上海市,上海市,杨浦区,0.7230272309389333,0.8374597173972085,0.7423072606435538,0.927370901453364,0.8977346289197184
复宣酒店,酒店住宿,四星级宾馆,国定路400,121.509068,31.298786,上海市,上海市,杨浦区,0.698268172686585,0.8976719917115341,0.7759350882622909,0.9323621783775252,0.9000324292630131
轻舟公寓,商务住宅,住宅区,邯郸路446弄,121.510571,31.29946,上海市,上海市,杨浦区,0.6980405760075291,0.902047881529498,0.8157233108483775,0.9355260549833901,0.9023614737965334
轻舟花苑,商务住宅,住宅区,邯郸路716附近,121.510615,31.299348,上海市,上海市,杨浦区,0.7003665980214574,0.901941321081682,0.8148841759895619,0.9355168136564611,0.9024033811354788
同舟大厦(国定路),商务住宅,写字楼,国定路428-1号,121.507898,31.30024,上海市,上海市,杨浦区,0.6690871293769163,0.8605313996218898,0.7707674450012387,0.9305439681205289,0.8971121251803721
复旦大学东苑学生生活园区,商务住宅,宿舍,国定路440号,121.507914,31.300677,上海市,上海市,杨浦区,0.668741830877828,0.8655246490530177,0.7745053835899801,0.9308566546536305,0.8970478588864609
遇见公寓,酒店住宿,旅馆招待所,国定路与政通路交叉口东南100米,121.507714,31.300311,上海市,上海市,杨浦区,0.6689884838450535,0.8344832253811588,0.7679360683831195,0.9299768131921247,0.896517605866773
遇见公寓,商务住宅,其他,国定路与政通路交叉口东南100米,121.507714,31.300311,上海市,上海市,杨浦区,0.6689884838450535,0.8344832253811588,0.7679360683831195,0.9299768131921247,0.896517605866773
政民路511弄小区,商务住宅,住宅区,政民路511弄,121.50135,31.301062,上海市,上海市,杨浦区,0.6667583496177082,0.5331942210598748,0.6674194298036985,0.6666728275284495,0.6836682513689697
上海晓白民宿(14号店),酒店住宿,其他,政民路511弄小区,121.501503,31.301041,上海市,上海市,杨浦区,0.6667231472259522,0.533238413074703,0.6673209267066619,0.6667074125377456,0.6991400233114367
上海晓白民宿(政民路一号分店),酒店住宿,其他,五角场街道政民路230弄-18号,121.501502,31.30104,上海市,上海市,杨浦区,0.6667232300236072,0.5332380446461206,0.6673218951540519,0.6667071359302157,0.6990289242550858
上海民乐旅馆,酒店住宿,旅馆招待所,政民路487号(近国定路),121.504124,31.301368,上海市,上海市,杨浦区,0.6669943093262313,0.630805829174374,0.701982913528187,0.7423138514639679,0.8797428921327928
上海点点客栈,酒店住宿,旅馆招待所,政民路489-1号,121.504248,31.301438,上海市,上海市,杨浦区,0.6670072937375918,0.6354984427523858,0.7052028487934575,0.7525119253596738,0.880404354833775
政民路小区,商务住宅,住宅区,政民路与国定路交叉口西40米,121.505865,31.302214,上海市,上海市,杨浦区,0.6670894269361892,0.696794996511432,0.7414254666523199,0.922431072285012,0.8880568413240363
上海康雅旅馆,酒店住宿,旅馆招待所,政民路489号(近国定路),121.503781,31.301256,上海市,上海市,杨浦区,0.6669226733388547,0.6179555482309108,0.6928379878944193,0.718743790731238,0.8778247758273516
创智左岸,商务住宅,产业园区,政民路300号,121.50589,31.301788,上海市,上海市,杨浦区,0.6672852069563583,0.699327146602875,0.7410724526769028,0.9226561045766226,0.8885739596422586
国定路505弄19号,商务住宅,住宅区,国定路与政民路交叉口西北160米,121.504964,31.303069,上海市,上海市,杨浦区,0.6667085891034894,0.6575914601909459,0.7225281807385563,0.8345927718507103,0.8827998564231303
国定路505弄,商务住宅,住宅区,江湾体育场(地铁站)9号口步行832米,121.505339,31.302906,上海市,上海市,杨浦区,0.6667694010229013,0.6718481179132889,0.7308049229615778,0.9192039674264252,0.8848159248816155
中心村,商务住宅,住宅区,国定路505弄之5-26号,121.505109,31.303272,上海市,上海市,杨浦区,0.6666958836926657,0.6609220977364602,0.7253531481874307,0.8571429876785333,0.8832463311828853
国定路601弄小区,商务住宅,住宅区,国定路601弄1-12号,121.504089,31.304462,上海市,上海市,杨浦区,0.6669497304031864,0.6150800031048639,0.6956287267641184,0.719764271089348,0.8761616244421369
国定路600弄小区,商务住宅,住宅区,国定路600弄42-44号,121.50512,31.30517,上海市,上海市,杨浦区,0.6670638503493723,0.6364407791715136,0.7156672638330538,0.7772958372721117,0.8797262931153665
中心东二村,商务住宅,住宅区,国定路597弄,121.504736,31.303875,上海市,上海市,杨浦区,0.6667120129375719,0.6429043099219248,0.7151138212811232,0.7823921242872259,0.8805135937779484
上海闲窝公寓(国定路分店),酒店住宿,其他,国定路601弄12号,121.503836,31.304835,上海市,上海市,杨浦区,0.6671669594627325,0.6006826771154024,0.6856215692932299,0.699732364435842,0.8740472315616477
上海晓白民宿,酒店住宿,其他,中心东二村国定路,121.504769,31.303821,上海市,上海市,杨浦区,0.6667052763475392,0.6445377292675629,0.7160952508653211,0.7874269047185795,0.8807700647622284
上海安心民宿2021(国定路分店),酒店住宿,其他,国定路601弄小区,121.504126,31.304455,上海市,上海市,杨浦区,0.6669376098856913,0.6164346101135146,0.696686221647992,0.7220294593411958,0.8763772598992894
上海小小甜之家公寓(国定路分店),酒店住宿,其他,国定路601弄小区,121.504126,31.304454,上海市,上海市,杨浦区,0.6669371059901613,0.6164480765585438,0.696693076945358,0.7220473047983808,0.876379310958071
上海Awen公寓(国定路分店),酒店住宿,宾馆酒店,国定路601弄小区,121.504126,31.304455,上海市,上海市,杨浦区,0.6669376098856913,0.6164346101135146,0.696686221647992,0.7220294593411958,0.8763772598992894
窝适微创,商务住宅,产业园区,国定路506号,121.50587,31.303331,上海市,上海市,杨浦区,0.6667287135658678,0.6873817194845706,0.7411275319111503,0.9215178576553482,0.8866984825493552
国定路555弄小区,商务住宅,住宅区,国定路与国定支路交叉口南180米,121.504253,31.303397,上海市,上海市,杨浦区,0.6666898157614052,0.6314795330178594,0.7051518137680054,0.746981203855783,0.8787811691058549
国定路600弄1-21号住宅小区,商务住宅,其他,国定路600弄之1-21号,121.505843,31.304262,上海市,上海市,杨浦区,0.6666994954843126,0.6734716829062118,0.7371952888841965,0.9199064896879592,0.885011410733925
国定路505弄17-19号,商务住宅,其他,国定路505弄之5-26号,121.505045,31.303095,上海市,上海市,杨浦区,0.6667098835961576,0.6601901635849464,0.7242766930984255,0.849207809531691,0.8831664077450326
政民路230弄小区(政民路),商务住宅,住宅区,政民路230弄之1-3号,121.507672,31.302317,上海市,上海市,杨浦区,0.6674725580632935,0.8099756438626585,0.7756458443501907,0.9299681184766756,0.895054907018328
复旦大学教师公寓,商务住宅,宿舍,国定路,121.507489,31.301361,上海市,上海市,杨浦区,0.6680142837911145,0.8077501861790459,0.7700264807740412,0.9295995571570526,0.8953242283167699
上海康康家公寓(5号店),酒店住宿,其他,政民路295-299号(政民路299号),121.505936,31.302364,上海市,上海市,杨浦区,0.6670418196832295,0.6990176111598688,0.7429891152905356,0.9227042465228542,0.8882215958740947
上海窝适酒店,酒店住宿,宾馆酒店,国定路506号(近上海财经大学复旦大学),121.506333,31.303001,上海市,上海市,杨浦区,0.666872992531551,0.7105060840422704,0.7508429974952054,0.9241083651123789,0.8891727384545194
上海闲窝公寓(政民路分店),酒店住宿,其他,政民路230弄10号,121.507611,31.302168,上海市,上海市,杨浦区,0.6675379317557935,0.8076831783445416,0.7744135348538466,0.9298436573333687,0.8950186932297098
上海馨康之家公寓(政民路分店),酒店住宿,其他,政民路230弄小区,121.50815,31.302688,上海市,上海市,杨浦区,0.6673809657480059,0.8477207677152435,0.7842586929263922,0.9311863532982219,0.8960766794729419
上海-faye公寓(政民路分店),酒店住宿,其他,政民路230弄小区,121.507673,31.302315,上海市,上海市,杨浦区,0.6674740328993709,0.8101250014462995,0.7756611403246639,0.9299725877361343,0.8950603753579707
上海清凉透心公寓(政民路分店),酒店住宿,其他,政民路230弄小区,121.506963,31.30206,上海市,上海市,杨浦区,0.667426187872515,0.7567884617878052,0.7624769308571513,0.9274885174294537,0.8928373681400135
湾区加速器,商务住宅,产业园区,政民路300号3楼,121.506373,31.301985,上海市,上海市,杨浦区,0.6673084592410922,0.7221265568312243,0.7510694376599393,0.9249528327583318,0.8905357451201896
复旦燕园宾馆,酒店住宿,三星级宾馆,政通路270号,121.509598,31.302115,上海市,上海市,杨浦区,0.668246922004091,0.9020491578869858,0.8129566366612312,0.934586722695465,0.9000038196419268
政通路311弄小区,商务住宅,住宅区,政通路311弄1-11号,121.509675,31.301414,上海市,上海市,杨浦区,0.6688599650695428,0.9022589894973277,0.8137283129823841,0.9348800110735851,0.900689130164058
五角场社区(街道建新党员服务点),商务住宅,写字楼,国宾路与政通路交叉口西南200米,121.510483,31.301048,上海市,上海市,杨浦区,0.6705739432346239,0.9028911519149216,0.8306768558848507,0.9358003006656032,0.9019235445031607
政通路305弄小区,商务住宅,其他,政通路与国宾路交叉口西南140米,121.510406,31.30168,上海市,上海市,杨浦区,0.6689433257676576,0.9028492482463885,0.8306693712294955,0.935652616583436,0.9014924765586632
政民花苑,商务住宅,住宅区,政民路200弄,121.509063,31.302709,上海市,上海市,杨浦区,0.6676070977959015,0.900903934046847,0.8016284081693973,0.9333589728970458,0.8983450937407397
安心2018民宿(政通路分店),酒店住宿,其他,政通路305弄5号建新小区,121.510204,31.301725,上海市,上海市,杨浦区,0.6688087770122608,0.9027299637771784,0.8261456072230162,0.9354426935705114,0.9012158521827817
海外人才创业大厦,商务住宅,写字楼,大学路243号,121.508902,31.303541,上海市,上海市,杨浦区,0.6671377127777948,0.8855043418085304,0.7956301365169353,0.9322451981149942,0.8968124096621857
政民路150弄小区,商务住宅,住宅区,政民路150弄,121.510141,31.303075,上海市,上海市,杨浦区,0.667736461372762,0.9020778660856211,0.8213962184371241,0.9347921059626273,0.8997855698588423
云海大厦(大学路),商务住宅,写字楼,伟德路6号,121.508676,31.304273,上海市,上海市,杨浦区,0.6668332632558673,0.8109971057221581,0.7872824513270633,0.9306362591235086,0.8949544990851446
创智66商务楼,商务住宅,写字楼,锦创路20、26号,121.509294,31.304205,上海市,上海市,杨浦区,0.6669352007410352,0.8742947668561248,0.7984553527139748,0.9321937289962732,0.896526671832351
创智天地创智坊(3区南区),商务住宅,住宅区,大学路277弄-1-10号,121.508527,31.303334,上海市,上海市,杨浦区,0.6671465886933713,0.8552306440309195,0.7896820776237437,0.9315850291284239,0.8962080167646633
上海faye公寓(伟成路分店),酒店住宿,其他,大学路187弄faye公寓,121.509532,31.303868,上海市,上海市,杨浦区,0.6671289980036104,0.9003485225022478,0.8052568697530115,0.9331234127540167,0.8976052557735391
上海闲窝空间公寓(伟成路分店),酒店住宿,其他,大学路187弄11号11号104室,121.509284,31.303558,上海市,上海市,杨浦区,0.6672088605823545,0.900381341369278,0.8026382393384727,0.9330282502365801,0.8976198516164499
上海小小甜之家公寓(政民路分店),酒店住宿,其他,政民路150弄小区,121.510144,31.303073,上海市,上海市,杨浦区,0.66773921607557,0.9020826853880707,0.8214646456319478,0.9347973350001144,0.8997922302117327
上海闲窝空间公寓(大学路分店),酒店住宿,其他,五角场街道大学路186弄-9号,121.509852,31.304663,上海市,上海市,杨浦区,0.6668806316575259,0.8883228685865668,0.8036896251121827,0.9325217007309287,0.8967288320599307
上海闲窝民宿(大学路分店),酒店住宿,其他,五角场街道大学路186弄-9号,121.509852,31.304664,上海市,上海市,杨浦区,0.6668803671736866,0.8882136524843504,0.8036791965503969,0.9325199519288219,0.8967267945665728
创业之家,商务住宅,产业园区,锦嘉路88号,121.510523,31.304572,上海市,上海市,杨浦区,0.6670441455433026,0.9005344392995348,0.8152101835493363,0.9336978515686815,0.8979644727850983
创智坊,商务住宅,住宅区,大学路33、268弄,121.509388,31.30411,上海市,上海市,杨浦区,0.6670016803884731,0.8939399518041236,0.8008792560053678,0.9325287020099129,0.8968992931702835
创智天地二期-北区,商务住宅,住宅区,江湾体育场(地铁站)9号口步行289米,121.509724,31.304529,上海市,上海市,杨浦区,0.6668995348900203,0.8887704816973379,0.8029424010337248,0.9325178118595755,0.8967628876904682
创智天地创智坊2区,商务住宅,其他,大学路186弄5-11号,121.509721,31.304544,上海市,上海市,杨浦区,0.6668951657964876,0.8868552194232663,0.8027449354296017,0.9324868991694556,0.8967273491422393
大学路187弄,商务住宅,其他,大学路与锦创路交叉口东60米,121.5099,31.303719,上海市,上海市,杨浦区,0.6672821068516133,0.9011152268446154,0.812808139546452,0.9339108104993462,0.8985056952284102
创智天地三期-中区,商务住宅,住宅区,大学路268弄1-12号,121.507706,31.303576,上海市,上海市,杨浦区,0.6668910192047923,0.7725988519129897,0.774115569153873,0.9288457305400747,0.8934246360146418
上海小小甜之家公寓(锦建路分店),酒店住宿,其他,锦建路与伟康路交叉口西南20米,121.507537,31.304695,上海市,上海市,杨浦区,0.6666697625122188,0.7265907424729547,0.7644526459495048,0.9262553975164027,0.8906876104275833
财大小区,商务住宅,其他,政学路与锦崇路交叉口西120米,121.50654,31.305906,上海市,上海市,杨浦区,0.6670789157914593,0.6606610450186343,0.7365086327347932,0.9188325357806593,0.8839070999657069
政立路580弄小区,商务住宅,住宅区,政立路580弄1号-46号,121.506379,31.305971,上海市,上海市,杨浦区,0.6671404452634399,0.6547778872647286,0.7328709850066987,0.9049044618977775,0.8830816607643194
上海不困公寓,酒店住宿,其他,政立路580弄小区,121.506614,31.30613,上海市,上海市,杨浦区,0.6671552090390527,0.6569600694847927,0.7351245176429495,0.9184301838330685,0.883534704200445
周嘴路3118弄,商务住宅,其他,国定支路29号附近,121.506135,31.305826,上海市,上海市,杨浦区,0.6671330912827608,0.6516717709240633,0.7300953119536008,0.8722081939490726,0.8825006772224784
上海闲窝空间民宿(国定支路分店),酒店住宿,其他,政立路政立路580弄小区,121.506614,31.30613,上海市,上海市,杨浦区,0.6671552090390527,0.6569600694847927,0.7351245176429495,0.9184301838330685,0.883534704200445
